Student_ID,Age,Gender,Study_Hours_Per_Week,Attendance_Rate,Sleep_Hours,Extracurricular_Activities,Internet_Access,Parental_Education,Previous_Score,Midterm_Score,Final_Score,Grade_Category
STU_0192,15,Male,13.828435706067655,80.23831630939726,4.460818289886529,Yes,Yes,PhD,85.627876376564,59.035312986982,55.40053474380032,F
STU_0193,20,Male,31.42646750611974,68.83411131852036,6.127997229910497,No,Yes,Bachelor,99.09574650648949,56.91577310509365,75.24247097911335,C
STU_0194,19,Male,21.1188824045949,61.5571985330267,7.30398027664511,No,No,Associate,96.74648302050765,71.85154205730855,61.270605297813226,D
STU_0195,15,Female,34.46994935115215,61.44075273165706,6.4192465367995135,No,No,Master,51.82636232941913,43.10114079466791,61.634796372577895,D
STU_0196,17,Male,30.49717370065646,67.00887088423309,9.001864062851034,Yes,Yes,Bachelor,92.52179439404564,49.51216950999541,62.518279645088946,D
STU_0197,16,Female,32.17566062749036,94.67081418024,8.888026028259935,No,Yes,High School,82.26961818470107,88.76158260254695,88.45466714595922,B
STU_0198,18,Male,27.965664318837504,71.29914975908106,7.670986120619329,No,Yes,Associate,67.23079382841469,47.956239444808666,58.445322121918004,F
STU_0199,17,Female,11.21000693143974,98.01836682301183,6.240747670796232,No,Yes,High School,72.43665965948375,54.003776167487615,56.444673260178654,F
STU_0200,20,Male,24.07594216139284,83.26489171956774,5.532018242579465,No,Yes,Associate,90.97601049894749,67.20223633624944,74.53555490533832,C
STU_0201,15,Male,39.463440883357784,77.46456759075065,4.635245909278776,Yes,Yes,Associate,68.8080963783024,71.02725328679983,76.29757888315771,C
STU_0202,18,Female,37.808582327399165,83.20355338677818,6.129386100919325,No,No,Bachelor,62.392442146307616,85.81662877684951,82.93080448687988,B
STU_0203,15,Male,6.511080752895408,80.66793540905071,6.479035103246317,No,Yes,Associate,69.59484958155915,66.83994559997126,47.41869873656064,F
STU_0204,20,Male,10.768518550530299,90.351050150293,8.054937550624441,Yes,Yes,High School,74.74778824210296,87.39187726213233,70.4680977879974,C
STU_0205,15,Female,9.610507070909666,71.29984263891409,7.94895894578544,No,Yes,Bachelor,51.34465922670093,77.10077842272744,63.69158323087734,D
STU_0206,16,Female,30.409296849485344,74.1220156640121,4.4206488378475415,No,Yes,Master,94.05446381601945,46.78598436542935,84.43910818229894,B
STU_0207,18,Male,33.62248654499308,95.76377210133003,6.371555892586946,Yes,Yes,Bachelor,80.45121692977682,49.379886303570316,75.72966933936947,C
STU_0208,18,Male,12.472897820873516,97.85826052601621,5.0906732033041715,Yes,Yes,Associate,77.99613504024933,66.22202352698625,68.33318024099005,D
STU_0209,20,Female,22.704844253314015,95.70232909945898,4.940876231900834,Yes,Yes,Master,45.969773570838285,63.81336358534237,55.60393443511024,F
STU_0210,16,Male,34.424605980392,76.77791975829254,8.963812898423475,No,Yes,Master,76.25043629035551,84.61265617823767,89.32159418002286,B
STU_0211,17,Male,30.64805406681877,91.21462012027527,4.251491300297545,No,Yes,High School,47.25763973430954,74.84422838784111,77.01490356100389,C
STU_0212,15,Male,23.97830219221469,79.05342933204395,6.515097255412728,Yes,Yes,High School,44.721860511723946,63.287984860134955,59.30551284619892,F
STU_0213,19,Female,25.66216916605705,79.9015940858441,5.009221934599109,Yes,Yes,Bachelor,71.6386537385436,50.24561700702314,70.81426554297232,C
STU_0214,15,Female,22.7926191420698,68.18720436229135,9.275981294070844,Yes,Yes,Master,64.1671320427897,53.61022613952971,58.376019096200764,F
STU_0215,15,Male,15.41419579615872,83.64521213034067,7.342243079650211,No,Yes,PhD,75.3286162093734,74.53006110814354,63.42430493243213,D
STU_0216,17,Male,24.775769750065564,67.44543591013392,5.388283818261089,No,Yes,Master,45.353330083434315,65.40632829398754,63.140153626596536,D
STU_0217,15,Male,29.110985571753176,73.26258796268775,7.0145637229982585,Yes,Yes,Bachelor,65.85898377083551,70.89565053164033,65.60947618586003,D
STU_0218,16,Female,35.56630205512827,94.20120806479741,8.388918158218695,No,Yes,Bachelor,50.48720290270948,50.24064611813402,75.79272639228752,C
STU_0219,16,Male,27.270197389273683,68.2830323684342,9.748708053516602,Yes,Yes,High School,99.226005155447,79.77437514067395,72.60681902929947,C
STU_0220,18,Male,31.63925379651053,62.84633140693731,5.322676025472513,No,Yes,High School,73.66901274611047,91.15232445135803,73.12793256428392,C
STU_0221,20,Female,10.602507223410054,62.76030370451265,9.317090632776072,No,Yes,Associate,81.24621165645203,55.476370407214034,48.84764566987302,F
STU_0222,19,Male,21.154511604692647,97.63138082012432,9.605824685004942,No,Yes,Bachelor,59.525096840956465,69.49085354990959,71.94193548828913,C
STU_0223,15,Female,5.326606693948265,80.2768175184734,9.498523267192397,No,Yes,Bachelor,45.68433488676065,98.53163974125411,55.6628006162857,F
STU_0224,15,Male,13.633760258256805,76.37648287268073,7.812486141171459,Yes,No,Bachelor,98.5522517670122,59.99450443304366,56.46943952970844,F
STU_0225,17,Male,30.42616002895517,92.43514324031673,7.778923926608246,No,Yes,High School,57.17554212299099,75.70278069542567,72.42419130332662,C
STU_0226,20,Male,39.71334829722772,93.43303711642065,6.419263799102937,No,No,Bachelor,65.42849111041446,45.41174201201466,75.02062761848977,C
STU_0227,16,Female,8.471233485552556,73.28764132462419,8.514387293822727,Yes,Yes,High School,78.9918353021545,76.36090014876659,53.81272806582821,F
STU_0228,19,Female,19.052301055145087,87.74472229895181,7.187764110105592,No,Yes,Associate,41.481837861166674,45.37790639827708,47.98950419769392,F
STU_0229,18,Female,33.00248390447058,90.84491263407546,8.064628427369767,Yes,No,Bachelor,88.61554783103722,97.55412611942933,100.0,A
STU_0230,16,Male,12.14124721201146,86.18602747463818,6.570747423092772,Yes,Yes,Bachelor,72.19469140171722,82.93975912433868,61.36117990251184,D
STU_0231,20,Female,24.42797322558002,66.06380299200397,8.388978784258835,No,Yes,PhD,56.69303122412933,87.28958728814239,67.44401110498934,D
STU_0232,18,Male,30.657495361038617,95.03532334068228,8.946829105627295,No,Yes,High School,43.69647911754816,82.24626164629821,73.57717550231808,C
STU_0233,17,Male,26.559490759106268,81.56378210944035,4.878617539616897,Yes,Yes,Associate,49.749904928466485,75.38374216458794,66.69069408743523,D
STU_0234,17,Female,11.580865711539564,71.29889705480015,8.997578293445368,Yes,Yes,Associate,93.70203153120622,66.99476686513032,64.89099876024055,D
STU_0235,15,Male,17.43845990400088,77.00912741750776,7.241779190741843,Yes,Yes,Associate,81.16145343615347,91.50240278566375,76.90439668679227,C
STU_0236,20,Male,32.4327124569889,61.502843615956294,9.067995454541347,No,No,Master,54.99410329821339,97.41014005258378,75.31719358369278,C
STU_0237,19,Male,24.39792799462058,65.11467204889671,6.587810238046088,Yes,Yes,Bachelor,43.93604589670177,69.94217037424488,54.908849264396856,F
STU_0238,18,Male,5.183036474001946,90.62187002063443,6.27424291229821,Yes,No,Master,81.43691874319818,95.89210294931573,73.43886713230722,C
STU_0239,16,Male,31.634676600983283,60.00046539021464,9.490364395103335,Yes,No,High School,74.34446355806591,74.99997459931106,72.61828016420348,C
STU_0240,20,Female,6.2358974229083675,76.66263313929169,5.507015605290408,No,Yes,Master,64.2711714674941,72.30305121378599,63.206208426960075,D
STU_0241,20,Male,31.100682395593125,80.90040724342353,9.065273951716858,Yes,Yes,High School,61.81668695140383,67.2689639773214,60.821690341030916,D
STU_0242,17,Female,12.086819605783308,62.185376800038895,6.904123435056425,No,No,Master,53.0088565557465,52.55726569180719,48.84815718945332,F
STU_0243,15,Female,38.53257180417831,98.92312651889331,7.084572655307558,No,No,Associate,80.17667539225106,40.22317964908355,86.3793747994687,B
STU_0244,15,Male,17.877926295572955,69.04501324998688,5.850809688936904,Yes,Yes,Associate,98.24008166763224,54.49037361136368,61.44625511142185,D
STU_0245,18,Male,16.44260657183277,72.16794878545123,7.438253203714094,No,Yes,Bachelor,50.54291475020955,70.5833902962139,56.92167760819772,F
STU_0246,17,Male,10.211081761635564,72.1577004902011,5.951267177657268,Yes,Yes,Master,75.82699720093021,62.79759713558515,57.572088458080174,F
STU_0247,20,Female,15.69614754215752,69.216666484694,4.235616485449913,No,Yes,High School,65.45110334475856,66.90911368015803,55.98441963213128,F
STU_0248,19,Male,35.68277666398702,60.058952883452456,5.6319916320661365,No,Yes,Associate,66.8013233046799,98.83889317384298,80.22544602750597,B
STU_0249,17,Female,39.87170181695365,89.17379176351986,4.038274260439544,Yes,Yes,Master,55.248836807668866,61.01634224015966,75.40412927804387,C
STU_0250,18,Male,17.89083356773969,98.67381999197141,9.87012872234114,Yes,Yes,Associate,89.50809253968515,67.13097636160647,68.05669691848615,D
STU_0251,18,Female,20.70137208340899,68.9717393314018,9.794483258918484,Yes,Yes,High School,69.11533624883447,48.01093308116917,63.691006853957546,D
STU_0252,17,Male,30.272482837095797,86.5218876721369,6.3709317848338305,No,Yes,Associate,72.60435113189584,42.87746394621926,69.69823923397635,D
STU_0253,18,Male,36.01685231627761,89.67585307834861,8.370225126037877,No,Yes,Associate,58.285654767839546,86.52457087554967,83.81545322962724,B
STU_0254,17,Female,25.756551696537446,93.937015163621,6.074836590462549,Yes,Yes,Master,50.90850794001699,74.24099050431872,74.60167057887688,C
STU_0255,16,Female,18.703399436224025,76.90516788054437,8.026558942515855,Yes,Yes,Bachelor,45.15462329216923,85.6422883626337,62.81041515448351,D
STU_0256,17,Male,19.44176442970183,72.11723622561718,8.832580258275875,No,Yes,Bachelor,82.84714845549496,48.991767933193096,56.40071154669223,F
STU_0257,17,Female,29.34663512738824,73.01180536092124,9.680537468153444,No,Yes,PhD,51.77405690127134,74.30972627096145,66.24694515619535,D
STU_0258,18,Female,5.112639226149754,88.50485332394051,6.4012736550980325,No,Yes,Associate,81.40452125132786,55.21854846048253,54.39083407833379,F
STU_0259,18,Female,26.685626811094423,92.67117866022545,8.699787897736286,Yes,No,High School,63.42258676281723,53.683709014001195,62.04202735526519,D
STU_0260,15,Female,17.442255365447508,67.26455871026411,5.5955707037927125,No,Yes,High School,64.94648805937909,40.69156084317912,49.23006404803463,F
STU_0261,15,Male,32.796906594697944,74.8376403263106,9.94199382276189,Yes,Yes,Associate,68.1506497655663,47.820443414144314,64.96088777928496,D
STU_0262,16,Male,8.254672393809626,96.077607869966,4.154617592586106,No,Yes,High School,62.06251048765259,58.556086689981726,66.00863512302053,D
STU_0263,15,Male,25.58707934319367,92.26774078778956,7.621172839006726,No,No,Master,46.0371986333554,47.01272563545634,47.08604038259157,F
STU_0264,17,Female,21.834051146014332,99.39433611049904,7.957035889907963,Yes,Yes,Bachelor,58.577908600170744,99.15150642465625,76.81734062201342,C
STU_0265,18,Female,27.481393406682958,90.16993038728323,8.128273342444773,Yes,Yes,High School,79.8240616416363,58.51795891143704,80.79370009830109,B
STU_0266,15,Male,7.269875806903892,75.72780804111689,4.722325472734534,Yes,Yes,Bachelor,79.94706408813227,47.81943680213969,51.542434642331926,F
STU_0267,15,Male,25.299432559984595,83.62551335978551,9.631178700838783,No,Yes,Bachelor,57.17345843439966,51.944938769677464,66.48493777683417,D
STU_0268,16,Female,24.65196057858333,86.44057016989281,5.087099674300497,No,Yes,Master,67.60615759346128,75.26219370048858,72.37610567225371,C
STU_0269,20,Non-binary,24.623103304565984,63.138232652684955,7.736520419439047,No,Yes,Master,51.60683368071625,43.84261143188731,51.232457268588526,F
STU_0270,16,Female,26.12206833087592,81.7798783641546,5.33605647473851,Yes,Yes,Bachelor,52.62232489179014,91.74604780846941,62.78622656934213,D
STU_0271,17,Male,28.676377802922676,88.37283313890438,5.843298502127626,No,Yes,Bachelor,41.38282530439645,97.68998075422884,77.79268770230233,C
STU_0272,18,Male,33.174614988826946,66.69285216004242,7.278751250368746,Yes,Yes,Bachelor,93.80479299446468,54.80484524004285,69.54391082152254,D
STU_0273,16,Male,14.443725204487501,91.22526869702229,6.503160511387459,Yes,Yes,Bachelor,52.64239990449437,67.00571611545156,55.7063654274779,F
STU_0274,15,Female,33.87672935630217,83.35091122056447,4.9613536058590375,Yes,Yes,High School,53.652032616187796,41.32806706176982,62.711619623212464,D
STU_0275,18,Male,22.438948879220877,98.08887142790378,5.0256184145250895,No,Yes,High School,56.77608595870791,78.4426134836333,80.05929421494545,B
STU_0276,18,Female,7.697039769701591,61.69689192827567,6.508868728976798,No,Yes,Bachelor,47.64448430172574,64.83556348315534,59.115911829492944,F
STU_0277,15,Male,7.049282523539272,70.61304550221868,8.543697869653005,Yes,Yes,High School,78.35577299088177,56.20350796609334,53.027817668744554,F
STU_0278,16,Female,16.698341154362126,84.06215517199297,9.38778788108673,No,Yes,High School,44.508577190655195,52.41022663699651,51.63713420984155,F
STU_0279,15,Female,32.471394198901365,71.86239648823722,4.504765973556297,Yes,Yes,Bachelor,48.052145579581016,79.24138465952564,66.2227373733413,D
STU_0280,20,Female,29.768832715932053,88.57696656284969,6.358623445356407,Yes,No,High School,78.68540359540557,64.97302186193886,77.6137059349121,C
STU_0281,18,Male,32.601523763534225,90.36021130087724,4.60147338233726,No,Yes,Bachelor,60.379637228886565,50.77955734179472,78.74750773146756,C
STU_0282,19,Male,23.104416975456328,64.10063856265897,4.099554883795587,Yes,Yes,Bachelor,82.47686960207135,81.34654488920944,69.81107589617537,D
STU_0283,19,Male,20.40696492844217,80.55417856827071,7.97031209586374,Yes,Yes,PhD,73.44548468020852,73.90433698220161,56.38147723692184,F
STU_0284,17,Female,10.160838434719938,80.35562222364223,7.614696651799527,No,Yes,Associate,55.36127038369078,91.52032329576977,65.57035269531511,D
STU_0285,15,Female,16.486746376325904,74.77123080862164,4.978114682889317,Yes,Yes,High School,79.04967702935969,47.04855393258957,62.17080608686781,D
STU_0286,15,Female,20.190677816085632,97.31699450278688,5.402876998558384,Yes,Yes,Bachelor,46.97642081757284,87.13999611666736,62.21446205920715,D
STU_0287,17,Female,8.101015038786603,93.10025279492885,4.1422465218671105,Yes,Yes,Master,72.18462298480182,80.41100720903555,64.13845951606152,D
STU_0288,17,Female,12.721418344892394,87.88837527638547,9.009683234166422,Yes,Yes,PhD,66.22888630270208,46.90065620968587,56.69084301807306,F
STU_0289,17,Male,25.93788529223086,88.5730654293999,9.848143576291308,Yes,Yes,Associate,56.07241496904645,81.68924379230324,72.52374667650871,C
STU_0290,18,Female,30.748208998371645,78.46864575252476,4.812757220768145,Yes,Yes,Associate,76.24029986437,66.49283733278983,69.99694247656788,D
STU_0291,20,Male,39.94216289875324,96.83978084386302,5.388851282591789,Yes,Yes,Master,92.28001554041695,96.69908713335059,100.0,A
STU_0292,15,Male,37.658966597024516,87.78381709013141,9.210457143681605,No,Yes,High School,99.9342819857846,48.496681037073955,78.31995034423035,C
STU_0293,18,Female,27.489781983731703,89.15924246623266,9.558782787737108,No,Yes,Bachelor,76.46576612460547,78.57000344894428,69.88740842715002,D
STU_0294,17,Male,19.743681865292523,94.4676361514938,6.517764296840862,Yes,Yes,Associate,64.28235245975021,62.91880272777676,55.186027511202816,F
STU_0295,15,Male,27.266207764788145,70.96286357368764,4.3037348336144445,Yes,No,High School,53.5124260129721,97.40888023545267,80.8716254115554,B
STU_0296,18,Female,32.49780663280812,92.28283615466812,4.236351002156916,No,No,Associate,55.4257653637067,59.79849371741659,74.93794327586163,C
STU_0297,20,Male,9.141766682318556,67.80962411825968,7.443699196414062,No,Yes,High School,68.76729868898593,97.731154569508,63.93092367968629,D
STU_0298,18,Female,19.346671139370088,73.81367808979552,6.357370653359074,No,Yes,Bachelor,62.03666207684255,94.08915106604495,67.70544352341464,D
STU_0299,20,Male,34.3930799972466,73.4244181707937,4.1719145654659275,No,Yes,Master,94.82887135749665,56.22299411863938,73.6673740681692,C
STU_0300,17,Male,18.434153317656538,99.14101873556562,7.499514353875341,No,Yes,High School,62.09772805934257,88.21250660958566,67.15843308789168,D
STU_0301,20,Male,25.01552949295153,94.26148894991707,4.067815219534134,Yes,Yes,Master,62.40667546872613,99.73625210821035,77.85887741310597,C
STU_0302,15,Male,25.571927630176937,88.04679446361038,8.724231748895637,No,Yes,High School,63.01207074603862,55.15978013027694,55.33821672804471,F
STU_0303,17,Female,11.456668859677379,89.0822704646156,5.838596936220229,No,Yes,Bachelor,90.19721262205948,66.20663015939918,60.63006904257024,D
STU_0304,15,Male,17.678240457830093,82.48291177610284,4.241548018055393,No,No,High School,79.04729925081412,71.21084419400557,65.37328822520216,D
STU_0305,19,Female,16.707895105967623,97.88362668434075,7.53011332589892,Yes,Yes,Master,76.85013101913356,57.69586814823186,67.83583355059223,D
STU_0306,16,Male,5.9168847986222675,79.85035011529446,6.386106486598328,Yes,Yes,Bachelor,60.04858134303173,40.91589037876179,44.49258468739366,F
STU_0307,20,Female,5.846711736197434,75.22070839479578,9.842802480142897,Yes,Yes,Bachelor,89.07425060994638,53.2077546518516,57.180967568029786,F
STU_0308,16,Female,34.10939652865207,66.52141347726364,7.265191975022213,Yes,Yes,Master,42.301831681342065,56.916213060505505,71.167235871929,C
STU_0309,16,Female,14.557478349048434,91.44822609044232,5.651435086222049,Yes,Yes,Bachelor,92.24783034028678,66.61598207909122,72.93296514078003,C
STU_0310,20,Male,23.13275681835854,89.37775728302366,8.25663318780385,Yes,Yes,PhD,70.76499398763578,50.26614870480411,66.81051171623481,D
STU_0311,17,Male,15.455395075607058,75.3742015409654,5.628952015256268,No,Yes,Bachelor,63.89501409180477,92.39526140150036,67.22328124961336,D
STU_0312,19,Male,37.92377357903692,61.007736558369174,9.425459748445391,Yes,Yes,Master,69.83003684306114,82.29466796388016,74.39484521166,C
STU_0313,15,Female,14.075386560302082,93.55989310872043,6.248331823044259,Yes,Yes,Bachelor,80.04493183202987,45.11202865357972,62.51083376134713,D
STU_0314,18,Male,20.03798844586273,60.45671933816295,7.299211376657231,No,Yes,High School,40.76592559107384,79.00554706839588,67.37342135187082,D
STU_0315,15,Female,35.545558766961065,88.14799118516204,4.303438622945373,Yes,Yes,Bachelor,92.29311138749486,79.21938858433722,88.22373636330542,B
STU_0316,18,Female,34.467674837713304,98.81028438904228,6.556727427713385,No,Yes,High School,66.80437151868357,97.37327041861766,97.77196417754605,A
STU_0317,15,Male,11.513549624619706,77.50645312592815,8.99418123796597,No,Yes,Bachelor,60.577991182004695,40.18125228136967,40.678568224156834,F
STU_0318,20,Female,33.09251584284986,69.39893619983812,8.833892832180052,Yes,Yes,Associate,48.29473393804342,54.87594698834843,59.05008808232052,F
STU_0319,19,Male,21.036541035826243,88.19484040173526,5.345911353121157,No,Yes,Bachelor,66.36792246150652,95.66748876251893,79.66621251701503,C
STU_0320,18,Male,21.90391052298743,92.6851256806234,5.356474426063376,No,Yes,High School,69.77936627706273,95.92803492389697,79.02069281171315,C
STU_0321,17,Female,9.671799034558031,81.8572126431139,8.90383187327942,No,Yes,High School,64.21880166960867,83.23518516223825,68.00851856999356,D
STU_0322,15,Female,7.8210529814993635,98.68141101024585,9.582390521015952,No,No,Associate,80.71960562961382,85.9457992628524,67.45237463931849,D
STU_0323,15,Female,30.477875744081782,62.06674886631844,4.572165527638021,Yes,Yes,PhD,65.25379172555355,45.488977475778825,57.62933105652772,F
STU_0324,18,Male,22.37614033243549,80.19182393218112,6.700351836557352,No,Yes,Associate,97.6850546707944,70.83255008669401,72.53927978490472,C
STU_0325,17,Male,20.289774591531284,88.738157892902,6.024725673785374,Yes,Yes,Associate,75.95665106941551,53.894979477339966,56.661366724695284,F
STU_0326,17,Female,30.532788002833886,94.50561884596715,9.224130732744637,No,No,Bachelor,88.44867613911454,50.87308261681704,69.10942141870169,D
STU_0327,20,Female,31.79295146468884,67.1702244763116,4.501149488080113,No,Yes,Bachelor,46.56135418656873,88.61819794739995,78.03870870490273,C
STU_0328,20,Female,10.561785868427375,92.00013927054727,5.266755655348224,No,Yes,High School,63.83747757675434,48.102288200832845,57.88348630337875,F
STU_0329,20,Male,26.357880231717445,82.10828302874181,8.514810025518965,Yes,Yes,Associate,60.21086208682917,68.11909821978311,70.4829900868676,C
STU_0330,20,Female,9.737392879718993,75.86214727959853,4.307763093887294,Yes,Yes,High School,74.1689432881955,96.31469437516199,57.5982834810943,F
STU_0331,20,Male,31.298128011016598,65.26860114316375,6.955212284285736,Yes,Yes,PhD,91.66681120368554,51.149923333920555,68.41363760024403,D
STU_0332,20,Male,27.99343046934988,94.6118303563565,6.65264220807832,No,Yes,High School,44.7002930657204,98.67960542429407,72.33637972041575,C
STU_0333,19,Female,38.48151173792103,66.29092832718861,6.0064070739324915,No,Yes,Associate,44.35448788268265,99.65727914566355,86.77006705805292,B
STU_0334,17,Male,7.413530572474741,72.39151436836397,6.367433891913542,No,No,High School,91.01906248945593,73.33702928094417,57.324761417390285,F
STU_0335,20,Female,6.996915240293902,71.60182127849748,7.179643521581397,No,Yes,High School,52.77100516230145,50.20856441062948,39.7560824876613,F
STU_0336,17,Male,14.876547614262005,94.85656136763417,4.9682041503302985,Yes,Yes,Bachelor,80.12519526698883,58.96629327645374,63.99263084616435,D
STU_0337,17,Male,14.15969893075671,86.90811976835592,7.431975269701557,No,Yes,High School,72.57268794164831,65.46956996059211,58.956034444072955,F
STU_0338,16,Female,13.644257967519994,91.86725588765489,8.832593975799918,Yes,Yes,High School,89.97361569323377,58.559453461493376,71.58792338128428,C
STU_0339,19,Female,36.71891031823628,70.01871595169996,8.560965578740955,No,Yes,Associate,47.50533459018421,56.83813479259095,64.42137879716037,D
STU_0340,20,Female,13.734116994732714,84.99496398427996,4.923399428162642,Yes,Yes,High School,47.786977943356675,98.33378255298146,59.360969601348145,F
STU_0341,15,Female,14.518240414502085,82.86983932574995,4.895496818448843,Yes,Yes,High School,73.40910161669845,49.20188964494474,46.14046781406209,F
STU_0342,18,Female,31.57893918462873,93.31321507153083,5.60904620646948,No,Yes,Master,96.78271920150226,83.99967452301173,86.74936108791461,B
STU_0343,15,Female,20.740894485768898,96.24348241925043,6.166448358046223,No,Yes,Bachelor,64.89986550224526,40.02461736635049,56.98207508924133,F
STU_0344,19,Female,32.18486949343134,60.48627085909547,6.450733488450895,Yes,Yes,Master,59.61652601528169,75.77096016414261,63.74597651163309,D
STU_0345,18,Male,7.2878155147534835,86.9607967623517,8.078183301000072,No,Yes,Master,76.40135939187314,94.95658023724314,72.57139924436194,C
STU_0346,19,Female,22.06499177856845,62.07343196478916,4.340082592995012,No,Yes,Bachelor,95.82691603270186,57.27604564559314,68.64785286424869,D
STU_0347,17,Male,6.176476006414893,81.95434660309424,4.208036225356398,Yes,Yes,High School,90.21566997067742,51.131558515463155,54.2647384795183,F
STU_0348,18,Non-binary,7.192862120937408,71.50530916174714,6.351463377663454,Yes,No,Bachelor,99.72901664399319,79.10078769270561,70.19337928051714,C
STU_0349,17,Female,36.72531086705438,72.27106398088564,8.182982152827883,Yes,No,Master,41.35411499214263,82.75608443790358,78.40852444326057,C
STU_0350,15,Male,9.87358798911583,74.11834013809427,5.160612057738895,Yes,Yes,Bachelor,46.771488682765735,81.28183113711887,51.85342658955237,F
STU_0351,15,Female,23.6347238796326,84.8516979619844,7.84902688753751,No,Yes,Bachelor,76.56806580199732,59.159012801282444,62.5615986829517,D
STU_0352,18,Female,19.38834609102473,73.36199862675076,5.558968827641797,Yes,Yes,High School,89.23458636003099,55.132144129559855,67.69012752676215,D
STU_0353,18,Male,17.157016419059495,89.30796202361122,9.316516652881099,Yes,Yes,Master,57.11466053840599,97.35512799772266,73.34066000835162,C
STU_0354,20,Female,36.494167099054536,76.18109542295478,9.3741396655997,Yes,Yes,Bachelor,54.352665282053124,95.39797049619577,82.94550745400451,B
STU_0355,19,Female,5.763818887142133,62.734128012398344,5.783723225687959,No,Yes,PhD,87.21854796287205,67.43899659356921,50.312609324136915,F
STU_0356,20,Male,28.23263901614562,91.35039369936429,5.379962523779443,Yes,Yes,High School,43.382911231193894,90.77163196926242,78.39236767402835,C
STU_0357,19,Female,38.71880519747427,71.43033298370824,6.467823832397388,No,Yes,High School,62.16295885495511,67.13940865805776,72.12209044758595,C
STU_0358,20,Male,24.605886421164467,77.3106751839705,5.4431895110808926,Yes,Yes,High School,70.34855335553979,65.46334108435062,67.1153295761122,D
STU_0359,17,Female,37.788786171158215,87.41775532887607,8.034303059750222,Yes,Yes,Bachelor,73.62092046101941,49.40577685595768,82.60577857506996,B
STU_0360,18,Non-binary,6.829025775010832,73.29824628594848,8.956388107289714,No,Yes,High School,83.71690940756662,65.58436338951837,52.89593830776593,F
STU_0361,15,Female,19.657766167595646,62.26342624586862,8.038552785467303,Yes,Yes,High School,61.29074340583949,72.24501631598842,53.26271716547058,F
STU_0362,19,Male,14.10552268367179,74.95684188051254,8.946102683496097,Yes,Yes,PhD,76.76106068047643,41.35025964572119,48.06506445931744,F
STU_0363,19,Female,30.578733774325542,97.77794330777213,6.381952973244845,No,Yes,High School,75.12252536745737,66.64678031052438,82.47967229238549,B
STU_0364,15,Female,39.34539816740363,85.66937589194232,4.937901824253165,Yes,Yes,Master,72.85696603922483,86.88137310371202,88.55238462980081,B
STU_0365,20,Male,13.978552185548674,86.85916594668828,8.427705684385554,Yes,Yes,Associate,78.42899758853272,80.80276338245619,67.1379889674988,D
STU_0366,19,Female,27.896111051592605,85.2912861455056,6.162847030849323,Yes,Yes,Master,55.56695026408458,78.10941933183611,69.98108734360547,D
STU_0367,17,Male,11.933417146590905,67.95968555837747,8.027624951374795,Yes,Yes,Bachelor,45.07892521507774,94.57332570623214,62.35658226426981,D
STU_0368,18,Female,24.786558910006345,76.7333545640912,5.623863651890594,No,Yes,Master,47.15630032238461,41.0819205895138,51.446902081702945,F
STU_0369,15,Male,21.237637034091765,90.03759193453273,4.487377808840036,Yes,Yes,Master,53.47494295923406,73.42285517153405,68.18591914899538,D
STU_0370,18,Male,39.0201865371038,64.05491590212637,9.95549077292658,No,Yes,High School,70.01187613136712,87.24093090458243,78.59450473683648,C
STU_0371,19,Male,26.29845454437633,71.1141110435885,4.937209047583596,Yes,Yes,High School,90.4265650327612,72.48012296207604,69.28771608579973,D
STU_0372,19,Female,17.23272302303866,71.05276433863415,9.930525963780887,No,Yes,High School,82.07760052530304,59.43373315482275,58.193298012388205,F
STU_0373,15,Male,8.993352471077667,77.28075710378025,9.863679595398683,Yes,Yes,Bachelor,87.34243625212284,48.175033905518674,52.24512596372466,F
STU_0374,17,Female,10.29363900572271,99.2147496376874,8.762908623448238,No,No,Master,61.05853743556548,93.25378430897148,67.50687278196554,D
STU_0375,16,Male,12.886092548293227,62.70010186735288,7.956537772491986,Yes,Yes,Associate,64.27922449891301,68.24574354325618,56.71143672300553,F
STU_0376,15,Male,13.78383314691043,80.7480397752238,7.466842301506508,No,Yes,Bachelor,63.62091315943677,92.68691181914208,48.57591253571534,F
STU_0377,16,Female,34.771562024439824,67.17458728048842,9.196609272267008,No,Yes,High School,51.51239106427009,75.15112734599009,68.32315260234478,D
STU_0378,20,Female,24.64279758988837,98.82706181638977,5.736637129716928,Yes,Yes,Master,43.67299948861432,80.45152699690004,69.15971866570692,D
STU_0379,16,Male,23.318681898102824,64.53214018909857,6.806087274909262,No,No,PhD,75.4549655696336,88.255669262707,79.4884435471773,C
STU_0380,17,Female,9.016910515422612,76.14404009446365,7.716339816199012,Yes,Yes,High School,99.35300100523517,79.54933267600806,60.32687786739849,D
STU_0381,20,Female,35.10488926723022,89.51539939338424,6.467142855216947,Yes,Yes,Associate,50.00978229701577,63.88329044073626,74.2126735112231,C
STU_0382,16,Female,30.29850061229693,88.18217712109781,6.564918724541608,Yes,Yes,High School,42.80108919395643,70.81800303571906,77.64108118162845,C
STU_0383,20,Male,7.368392666500055,76.9091454757573,5.981708005012506,Yes,Yes,Bachelor,86.77190090943597,88.18273148055279,58.152480571343176,F
STU_0384,16,Male,29.774228403041903,73.86096671810873,7.385390900107216,Yes,Yes,Bachelor,55.15516040108345,62.41901778237905,68.8294781901556,D
